target_draw,draw_date,history_cutoff,period,era,consensus_ticket,actual_main_numbers,special_number,hits,m1_plus,m2_plus,m3_plus,m4_plus,m5_plus,m6_plus,n_supported_numbers,top1_score,top1_support,top6_mean_support,rank6_score,rank7_score,rank6_minus_rank7_margin,rank6_support,rank7_support,rank6_rank7_tied,top6_family_breadth_mean,top6_distinct_families,score_entropy_norm,support_concentration_hhi,top6_score_mass_fraction,minority_support_mass,strategy_disagreement,family_disagreement,top6_slots_in_43_49,top6_slots_in_1_12,winner_ranks,winner_supports,winner_min_rank,n_winners_rank_7_8,n_winners_rank_7_12,n_winners_rank_21plus,n_winners_zero_support,top6_mean_gap,winners_mean_gap,top1_missed,special_rank,best_single_strategy_hits,n_strategies_m2plus
110000088,2021-10-01,110000087,SEARCH_1117,PRE_2023,1;9;13;18;23;27,2;9;16;22;41;49,7,1,1,0,0,0,0,0,41,0.219697,9,7.3333,0.166667,0.143939,0.022727,10,4,0,4.8333,8,0.887887,0.037452,0.352814,0.151515,0.865396,0.835278,0,2,2;8;13;26;35;41,1;6;4;1;9;1,2,1,1,3,0,3.333,3.667,1,28,2,8
110000089,2021-10-05,110000088,SEARCH_1117,PRE_2023,2;4;6;9;16;41,1;3;11;23;46;47,45,0,0,0,0,0,0,0,43,0.234848,7,6.8333,0.189394,0.181818,0.007576,5,7,0,4.5,7,0.880263,0.040198,0.372294,0.233766,0.87825,0.844946,0,4,7;17;23;33;35;39,2;1;1;7;3;2,7,1,1,4,0,3.333,9.0,1,38,2,1
110000090,2021-10-08,110000089,SEARCH_1117,PRE_2023,1;6;9;16;23;41,18;19;20;34;37;44,10,0,0,0,0,0,0,0,44,0.356061,8,7.0,0.151515,0.136364,0.015152,9,6,0,4.1667,7,0.895003,0.03883,0.357143,0.272727,0.887266,0.861975,0,3,7;11;22;30;32;47,5;2;6;2;0;2,7,1,2,4,1,3.667,9.5,1,13,3,3
110000091,2021-10-12,110000090,SEARCH_1117,PRE_2023,1;4;6;9;18;23,1;6;14;26;28;31,30,2,1,1,0,0,0,0,39,0.310606,7,7.5,0.166667,0.166667,0.0,5,5,1,4.8333,8,0.859414,0.044087,0.404762,0.166667,0.861738,0.822937,0,4,1;2;19;22;27;45,7;7;1;3;0;3,1,0,0,3,1,4.667,8.5,0,29,2,3
110000092,2021-10-15,110000091,SEARCH_1117,PRE_2023,1;5;8;16;18;23,2;12;21;25;26;37,10,0,0,0,0,0,0,0,42,0.462121,11,6.8333,0.151515,0.151515,0.0,5,9,1,4.1667,8,0.87454,0.045248,0.387446,0.186147,0.864289,0.843398,0,3,16;19;20;28;31;36,1;3;3;3;1;2,16,0,0,3,0,5.667,6.667,1,11,2,3
110000093,2021-10-19,110000092,SEARCH_1117,PRE_2023,1;2;8;16;23;41,20;21;26;35;39;47,16,0,0,0,0,0,0,0,40,0.371212,9,7.6667,0.143939,0.128788,0.015152,6,4,0,4.6667,8,0.863131,0.045361,0.404762,0.201299,0.868136,0.827306,0,3,8;15;22;31;34;38,3;5;4;1;1;1,8,1,1,4,0,5.333,4.167,1,4,2,4
110000094,2021-10-22,110000093,SEARCH_1117,PRE_2023,1;2;4;8;18;26,8;13;25;27;38;46,12,1,1,0,0,0,0,0,40,0.378788,9,7.0,0.159091,0.159091,0.0,6,5,1,4.1667,8,0.865245,0.044265,0.393939,0.186147,0.873344,0.851201,0,4,2;13;18;26;39;45,7;2;0;5;4;1,2,0,0,3,1,5.667,10.333,1,42,3,4
110000095,2021-10-26,110000094,SEARCH_1117,PRE_2023,1;2;8;26;27;41,14;18;21;26;47;49,30,1,1,0,0,0,0,0,40,0.378788,9,7.8333,0.143939,0.143939,0.0,4,4,1,4.3333,7,0.873184,0.042793,0.376623,0.246753,0.866273,0.865718,0,3,3;14;27;32;40;42,0;2;3;9;3;2,3,0,0,4,1,3.0,3.667,1,35,4,4
110000096,2021-10-29,110000095,SEARCH_1117,PRE_2023,1;2;5;9;10;26,2;9;17;28;36;42,46,2,1,1,0,0,0,0,42,0.257576,10,6.3333,0.189394,0.159091,0.030303,5,5,0,3.8333,7,0.880291,0.039889,0.374459,0.194805,0.880386,0.866793,0,5,4;5;11;17;30;39,6;6;4;1;1;3,4,0,1,2,0,7.0,9.167,1,41,2,7
110000097,2021-11-02,110000096,SEARCH_1117,PRE_2023,1;2;9;10;12;18,1;12;17;21;37;43,47,2,1,1,0,0,0,0,40,0.401515,10,6.5,0.136364,0.136364,0.0,4,7,1,4.1667,7,0.871467,0.043374,0.38961,0.231602,0.876267,0.830789,0,5,3;6;14;15;20;46,6;4;2;3;0;5,3,0,0,1,1,4.333,6.167,1,23,2,3
110000098,2021-11-05,110000097,SEARCH_1117,PRE_2023,1;2;5;10;18;41,16;18;26;30;40;44,13,1,1,0,0,0,0,0,43,0.44697,10,6.8333,0.136364,0.136364,0.0,4,6,1,4.1667,7,0.870994,0.047394,0.41342,0.287879,0.875096,0.838202,0,4,4;11;17;34;35;41,2;6;7;1;4;1,4,0,1,3,0,7.333,8.5,1,18,3,5
110000099,2021-11-09,110000098,SEARCH_1117,PRE_2023,1;2;5;18;26;41,9;14;20;26;39;42,5,1,1,0,0,0,0,0,38,0.356061,8,7.5,0.166667,0.166667,0.0,7,5,1,4.6667,7,0.847411,0.046326,0.41342,0.162338,0.860518,0.820828,0,3,5;12;15;25;40;47,5;0;3;10;0;1,5,0,1,3,2,5.833,3.833,1,4,2,2
110000100,2021-11-12,110000099,SEARCH_1117,PRE_2023,1;2;5;9;10;26,2;3;25;27;37;47,26,1,1,0,0,0,0,0,41,0.340909,8,7.3333,0.174242,0.143939,0.030303,6,4,0,4.5,7,0.864043,0.044892,0.424242,0.199134,0.875047,0.84101,0,5,4;19;27;28;36;38,6;1;1;4;4;2,4,0,0,4,0,6.833,5.833,1,3,2,6
110000101,2021-11-16,110000100,SEARCH_1117,PRE_2023,1;2;5;10;18;26,6;23;34;41;43;44,38,0,0,0,0,0,0,0,44,0.30303,7,6.8333,0.174242,0.166667,0.007576,5,7,0,4.0,7,0.887719,0.040263,0.387446,0.264069,0.875937,0.844263,0,4,7;10;18;26;31;33,3;1;3;7;1;4,7,1,2,3,0,7.333,8.833,1,32,2,5
110000102,2021-11-19,110000101,SEARCH_1117,PRE_2023,1;2;5;9;10;23,13;15;16;17;23;36,29,1,1,0,0,0,0,0,40,0.348485,8,6.3333,0.159091,0.151515,0.007576,5,8,0,4.1667,8,0.872261,0.042344,0.396104,0.199134,0.879401,0.836327,0,5,5;11;33;42;43;47,1;3;0;0;7;0,5,0,1,4,3,7.833,7.333,1,12,1,0
110000103,2021-11-23,110000102,SEARCH_1117,PRE_2023,1;2;5;9;10;26,6;7;13;32;33;37,42,0,0,0,0,0,0,0,40,0.393939,9,6.5,0.166667,0.143939,0.022727,5,8,0,4.3333,7,0.870301,0.04314,0.383117,0.212121,0.879309,0.852659,0,5,8;10;13;20;32;41,0;2;4;4;6;2,8,1,2,2,1,9.167,12.667,1,26,3,3
110000104,2021-11-26,110000103,SEARCH_1117,PRE_2023,1;5;9;10;16;23,10;15;16;21;22;30,14,2,1,1,0,0,0,0,42,0.393939,9,7.0,0.189394,0.136364,0.05303,7,3,0,4.3333,7,0.868587,0.044911,0.417749,0.220779,0.883743,0.859578,0,4,2;4;14;32;45;47,6;0;9;1;4;0,2,0,0,3,2,9.333,8.5,1,44,2,5
110000105,2021-11-30,110000104,SEARCH_1117,PRE_2023,1;5;9;10;16;26,9;10;26;31;40;49,8,3,1,1,1,0,0,0,42,0.318182,8,7.1667,0.159091,0.143939,0.015152,8,6,0,4.8333,8,0.881139,0.041191,0.393939,0.220779,0.880266,0.834102,0,4,2;5;6;12;40;48,8;6;8;5;0;3,2,0,1,2,1,7.5,7.333,1,11,2,12
110000106,2021-12-03,110000105,SEARCH_1117,PRE_2023,1;5;8;9;16;41,8;13;14;35;36;41,5,2,1,1,0,0,0,0,42,0.378788,10,7.1667,0.143939,0.136364,0.007576,4,3,0,4.8333,8,0.877152,0.043431,0.402597,0.24026,0.875617,0.830771,0,4,5;6;13;24;43;47,4;3;0;4;0;9,5,0,0,3,2,8.833,7.333,1,3,2,6
110000107,2021-12-07,110000106,SEARCH_1117,PRE_2023,1;2;5;9;13;16,19;21;30;43;44;48,8,0,0,0,0,0,0,0,44,0.340909,8,6.3333,0.174242,0.166667,0.007576,4,5,0,4.3333,8,0.879733,0.041781,0.393939,0.214286,0.892673,0.852571,0,4,18;27;31;34;37;38,1;1;1;3;1;6,18,0,0,5,0,8.0,10.167,1,7,2,1
110000108,2021-12-10,110000107,SEARCH_1117,PRE_2023,1;5;7;13;18;26,3;15;21;24;27;40,13,0,0,0,0,0,0,0,39,0.378788,9,6.6667,0.151515,0.143939,0.007576,4,4,0,4.5,8,0.859733,0.045248,0.404762,0.192641,0.877973,0.83271,0,3,20;21;29;33;34;40,0;2;2;3;2;2,20,0,0,5,1,9.5,7.5,1,4,3,1
110000109,2021-12-14,110000108,SEARCH_1117,PRE_2023,1;5;7;9;13;41,7;14;21;27;30;36,43,1,1,0,0,0,0,0,40,0.318182,9,6.5,0.136364,0.128788,0.007576,8,6,0,4.0,8,0.875365,0.041238,0.385281,0.179654,0.894558,0.865128,0,4,5;13;21;36;42;48,4;0;4;4;1;0,5,0,0,4,2,9.167,2.667,1,25,2,2
110000110,2021-12-17,110000109,SEARCH_1117,PRE_2023,1;2;5;13;21;27,2;11;30;35;37;40,13,1,1,0,0,0,0,0,43,0.340909,8,5.8333,0.136364,0.136364,0.0,4,7,1,4.0,7,0.895532,0.037846,0.335498,0.190476,0.893685,0.850512,0,3,3;24;39;45;46;47,4;2;1;0;0;0,3,0,0,5,3,9.5,7.5,1,6,1,0
110000111,2021-12-21,110000110,SEARCH_1117,PRE_2023,1;2;3;5;13;21,4;5;27;31;44;48,33,1,1,0,0,0,0,0,43,0.416667,10,6.0,0.128788,0.128788,0.0,3,3,1,3.5,7,0.877333,0.044068,0.398268,0.207792,0.887764,0.875504,0,4,2;7;11;21;30;49,3;7;5;2;3;0,2,1,2,3,1,9.0,11.667,1,46,2,2
110000112,2021-12-24,110000111,SEARCH_1117,PRE_2023,1;4;12;13;21;27,2;7;11;19;27;44,22,1,1,0,0,0,0,0,44,0.257576,6,5.8333,0.174242,0.166667,0.007576,4,4,0,4.0,8,0.896041,0.037621,0.365801,0.251082,0.891574,0.855977,0,3,2;13;15;20;40;45,2;2;0;1;9;6,2,0,0,2,1,6.833,2.333,1,12,3,6
110000113,2021-12-28,110000112,SEARCH_1117,PRE_2023,2;12;13;21;27;44,1;2;8;11;21;45,16,2,1,1,0,0,0,0,42,0.227273,5,6.3333,0.159091,0.151515,0.007576,8,4,0,4.6667,8,0.896083,0.035953,0.335498,0.233766,0.882995,0.840314,1,2,1;3;8;20;30;33,3;5;1;2;7;7,1,1,1,2,0,5.0,9.667,0,34,3,7
110000114,2021-12-31,110000113,SEARCH_1117,PRE_2023,1;2;12;21;27;44,5;9;14;28;34;37,35,0,0,0,0,0,0,0,39,0.280303,8,7.3333,0.181818,0.174242,0.007576,11,4,0,4.8333,8,0.862473,0.042484,0.387446,0.158009,0.853387,0.799492,1,3,7;18;30;41;42;48,4;0;0;1;4;0,7,1,1,4,3,4.0,8.667,1,46,1,0
111000001,2022-01-04,110000114,SEARCH_1117,PRE_2023,1;2;10;12;16;21,3;4;7;19;22;43,36,0,0,0,0,0,0,0,43,0.318182,9,6.3333,0.151515,0.136364,0.015152,5,6,0,4.0,7,0.884644,0.040488,0.383117,0.207792,0.869603,0.849753,0,4,8;17;20;24;25;29,1;3;1;1;3;3,8,1,1,3,0,7.5,6.0,1,47,3,3
111000002,2022-01-07,111000001,SEARCH_1117,PRE_2023,1;2;10;12;21;29,6;9;15;31;38;39,25,0,0,0,0,0,0,0,43,0.371212,10,6.6667,0.159091,0.143939,0.015152,7,4,0,4.0,7,0.872363,0.043365,0.398268,0.225108,0.879344,0.847336,0,4,10;21;24;28;41;49,1;1;4;1;5;0,10,0,1,5,1,13.333,11.167,1,32,2,1
111000003,2022-01-11,111000002,SEARCH_1117,PRE_2023,1;2;10;12;21;29,10;11;13;17;36;49,41,1,1,0,0,0,0,0,42,0.280303,7,6.3333,0.174242,0.151515,0.022727,8,4,0,3.8333,7,0.892049,0.037649,0.359307,0.199134,0.895455,0.869376,0,4,4;11;33;35;37;42,5;1;1;4;2;1,4,0,1,4,0,14.333,10.333,1,16,2,3
111000004,2022-01-14,111000003,SEARCH_1117,PRE_2023,1;2;8;9;12;21,5;13;14;24;26;35,39,0,0,0,0,0,0,0,41,0.272727,7,5.6667,0.174242,0.166667,0.007576,5,7,0,4.0,8,0.886429,0.038483,0.361472,0.274892,0.891256,0.856636,0,5,12;24;31;42;43;47,0;2;0;4;1;0,12,0,1,5,3,7.167,6.667,1,41,2,2
111000005,2022-01-18,111000004,SEARCH_1117,PRE_2023,2;11;12;13;21;29,19;22;33;35;38;48,11,0,0,0,0,0,0,0,39,0.272727,7,6.6667,0.136364,0.136364,0.0,4,7,1,4.5,8,0.872169,0.040554,0.378788,0.177489,0.883167,0.828935,0,3,8;13;21;30;43;47,2;0;4;0;4;5,8,1,1,4,2,13.5,6.0,1,6,3,5
111000006,2022-01-21,111000005,SEARCH_1117,PRE_2023,2;11;12;13;21;29,15;26;27;34;37;42,47,0,0,0,0,0,0,0,41,0.371212,9,6.6667,0.159091,0.151515,0.007576,7,7,0,4.1667,8,0.871974,0.042184,0.37013,0.212121,0.884916,0.852654,0,3,7;13;16;22;33;40,1;5;7;2;3;3,7,1,1,3,0,14.5,7.833,1,38,3,6
111000007,2022-01-25,111000006,SEARCH_1117,PRE_2023,2;12;13;21;26;27,2;9;10;15;27;35,44,2,1,1,0,0,0,0,41,0.325758,9,7.6667,0.166667,0.151515,0.015152,5,9,0,4.8333,7,0.86779,0.043637,0.409091,0.294372,0.845768,0.831595,0,2,1;4;11;15;24;37,9;1;2;4;9;2,1,0,1,2,0,7.5,3.5,0,21,3,12
111000008,2022-01-28,111000007,SEARCH_1117,PRE_2023,2;9;12;21;26;27,7;12;36;41;42;44,29,1,1,0,0,0,0,0,43,0.462121,11,8.0,0.181818,0.174242,0.007576,10,6,0,4.8333,7,0.8538,0.049812,0.4329,0.231602,0.854654,0.843964,0,3,2;21;23;27;39;46,0;6;1;2;1;3,2,0,0,5,1,6.5,10.833,1,9,2,1
111000009,2022-01-29,111000008,SEARCH_1117,PRE_2023,2;9;21;26;27;29,1;2;20;23;26;34,19,2,1,1,0,0,0,0,43,0.371212,9,7.1667,0.143939,0.136364,0.007576,4,3,0,4.0,7,0.884456,0.040985,0.374459,0.290043,0.857555,0.84935,0,2,1;2;11;14;36;49,2;9;3;1;9;0,1,0,1,2,1,11.167,10.5,0,18,2,9
111000010,2022-01-30,111000009,SEARCH_1117,PRE_2023,2;9;21;26;27;29,3;8;15;20;22;23,36,0,0,0,0,0,0,0,44,0.469697,11,7.8333,0.174242,0.174242,0.0,5,4,1,4.6667,7,0.867141,0.048116,0.417749,0.277056,0.853807,0.835842,0,2,9;12;16;17;29;34,2;2;5;1;1;3,9,0,2,2,0,11.333,5.0,1,30,2,3
111000011,2022-01-31,111000010,SEARCH_1117,PRE_2023,2;15;21;25;26;29,4;14;32;33;43;44,49,0,0,0,0,0,0,0,44,0.371212,9,7.1667,0.159091,0.159091,0.0,6,9,1,4.5,7,0.890078,0.041257,0.38961,0.331169,0.865173,0.841459,0,1,9;10;17;30;38;39,3;1;5;3;2;1,9,0,2,3,0,15.333,9.667,1,43,2,5
111000012,2022-02-01,111000011,SEARCH_1117,PRE_2023,2;21;25;26;27;29,8;25;34;44;45;47,24,1,1,0,0,0,0,0,37,0.348485,9,7.6667,0.166667,0.159091,0.007576,4,4,0,4.1667,7,0.853685,0.043918,0.391775,0.138528,0.853172,0.841767,0,1,6;14;18;32;39;46,0;4;0;5;6;3,6,0,0,3,2,16.833,11.833,1,43,3,6
111000013,2022-02-02,111000012,SEARCH_1117,PRE_2023,2;6;11;21;26;29,6;11;18;23;33;41,39,2,1,1,0,0,0,0,39,0.356061,9,7.0,0.174242,0.166667,0.007576,4,6,0,4.1667,8,0.858863,0.044115,0.383117,0.183983,0.866142,0.83785,0,3,4;6;13;20;29;35,4;5;3;2;2;1,4,0,0,2,0,15.833,10.0,1,25,3,5
111000014,2022-02-03,111000013,SEARCH_1117,PRE_2023,2;5;14;21;26;29,5;9;18;22;34;36,11,1,1,0,0,0,0,0,41,0.310606,8,7.1667,0.174242,0.136364,0.037879,8,7,0,4.1667,7,0.873186,0.041482,0.393939,0.214286,0.874524,0.857867,0,2,2;10;33;37;46;49,6;3;1;0;1;0,2,0,1,4,2,15.167,5.0,1,18,2,1
111000015,2022-02-04,111000014,SEARCH_1117,PRE_2023,2;9;17;21;26;29,1;18;21;29;36;38,16,2,1,1,0,0,0,0,41,0.310606,8,7.1667,0.166667,0.159091,0.007576,5,5,0,4.3333,7,0.875603,0.041369,0.380952,0.21645,0.871011,0.832302,0,2,3;5;15;20;24;47,1;4;7;7;0;4,3,0,0,2,1,15.833,14.667,1,10,2,9
111000016,2022-02-05,111000015,SEARCH_1117,PRE_2023,2;9;15;17;18;26,2;4;13;36;41;49,16,1,1,0,0,0,0,0,42,0.272727,7,6.8333,0.174242,0.174242,0.0,7,7,1,4.1667,7,0.878536,0.040385,0.37013,0.279221,0.878749,0.856933,0,2,1;14;25;37;39;42,7;2;1;2;1;1,1,0,0,4,0,6.0,6.833,0,9,2,1
111000017,2022-02-06,111000016,SEARCH_1117,PRE_2023,2;9;17;21;26;27,12;24;29;34;38;42,33,0,0,0,0,0,0,0,40,0.484848,11,8.0,0.159091,0.151515,0.007576,4,4,0,4.5,8,0.847259,0.050899,0.437229,0.255411,0.842604,0.817131,0,2,9;13;16;17;19;38,2;4;3;3;1;2,9,0,1,1,0,6.333,6.333,1,48,3,4
111000018,2022-02-07,111000017,SEARCH_1117,PRE_2023,2;9;17;21;26;29,3;18;23;32;40;45,38,0,0,0,0,0,0,0,42,0.401515,9,7.1667,0.159091,0.151515,0.007576,5,8,0,4.5,7,0.881265,0.042419,0.38961,0.285714,0.871792,0.844445,0,2,10;12;14;15;30;40,2;3;1;3;1;4,10,0,2,2,0,5.667,8.5,1,32,2,5
111000019,2022-02-08,111000018,SEARCH_1117,PRE_2023,2;9;16;21;23;26,5;23;29;33;38;49,24,1,1,0,0,0,0,0,42,0.454545,10,7.6667,0.143939,0.136364,0.007576,5,5,0,4.6667,8,0.864598,0.047357,0.417749,0.272727,0.86049,0.837739,0,2,6;8;10;21;40;42,3;5;4;1;2;1,6,1,2,3,0,8.667,3.167,1,33,2,4
111000020,2022-02-09,111000019,SEARCH_1117,PRE_2023,2;16;21;23;26;36,2;7;11;18;35;45,25,1,1,0,0,0,0,0,41,0.363636,8,6.8333,0.151515,0.151515,0.0,4,4,1,4.6667,8,0.883049,0.040367,0.361472,0.229437,0.881786,0.836058,0,1,1;13;25;37;38;48,8;1;1;3;0;1,1,0,0,4,1,9.167,6.667,0,26,2,2
111000021,2022-02-10,111000020,SEARCH_1117,PRE_2023,2;18;21;23;26;32,1;22;25;27;41;44,3,0,0,0,0,0,0,0,41,0.5,11,7.1667,0.136364,0.136364,0.0,5,9,1,4.6667,8,0.865852,0.048078,0.402597,0.229437,0.865276,0.816946,0,1,16;27;34;39;42;46,0;0;1;5;3;2,16,0,0,5,2,4.167,8.333,1,12,2,2
111000022,2022-02-11,111000021,SEARCH_1117,PRE_2023,2;18;21;23;26;27,23;24;30;42;44;46,48,1,1,0,0,0,0,0,40,0.401515,10,6.8333,0.159091,0.151515,0.007576,6,4,0,4.8333,8,0.870215,0.04314,0.376623,0.244589,0.867233,0.825908,0,1,6;16;17;23;31;36,6;1;1;2;8;7,6,0,0,3,0,4.667,13.667,1,38,2,5
111000023,2022-02-15,111000022,SEARCH_1117,PRE_2023,2;16;23;27;28;32,18;23;26;27;40;42,3,2,1,1,0,0,0,0,46,0.401515,10,6.8333,0.136364,0.121212,0.015152,4,3,0,4.1667,7,0.881476,0.044864,0.391775,0.207792,0.869607,0.86043,0,1,2;5;8;9;25;42,3;11;6;6;1;1,2,1,2,2,0,11.167,4.333,1,47,3,8
111000024,2022-02-18,111000023,SEARCH_1117,PRE_2023,2;18;21;23;26;28,16;20;36;39;47;48,35,0,0,0,0,0,0,0,44,0.318182,10,7.1667,0.159091,0.159091,0.0,5,8,1,4.5,7,0.878069,0.042559,0.396104,0.212121,0.86182,0.839348,0,1,11;19;26;28;37;38,3;2;3;4;2;3,11,0,1,4,0,6.667,18.167,1,29,2,6
111000025,2022-02-22,111000024,SEARCH_1117,PRE_2023,2;4;18;23;26;28,3;21;22;34;37;40,5,0,0,0,0,0,0,0,41,0.325758,10,6.3333,0.159091,0.159091,0.0,6,4,1,4.0,7,0.870142,0.041716,0.37013,0.168831,0.859261,0.836813,0,2,9;25;32;36;39;40,1;5;1;1;1;1,9,0,1,5,0,7.5,8.333,1,19,2,1
111000026,2022-02-25,111000025,SEARCH_1117,PRE_2023,2;18;21;23;26;27,17;18;21;26;38;49,20,3,1,1,1,0,0,0,39,0.30303,8,6.5,0.181818,0.181818,0.0,6,5,1,4.5,8,0.871216,0.040798,0.365801,0.255411,0.868052,0.833391,0,1,3;4;6;9;38;48,6;5;6;6;0;2,3,0,1,2,1,3.167,7.333,1,32,2,6
111000027,2022-03-01,111000026,SEARCH_1117,PRE_2023,2;18;21;23;26;27,7;17;19;24;31;45,38,0,0,0,0,0,0,0,41,0.310606,8,7.5,0.159091,0.151515,0.007576,5,4,0,5.1667,8,0.875644,0.041575,0.393939,0.246753,0.864549,0.821468,0,1,11;20;25;27;33;45,1;3;3;0;4;2,11,0,1,4,1,3.0,11.167,1,35,2,4
111000028,2022-03-04,111000027,SEARCH_1117,PRE_2023,2;6;18;21;26;27,1;3;18;29;30;31,26,1,1,0,0,0,0,0,42,0.424242,10,7.5,0.159091,0.159091,0.0,8,4,1,4.5,8,0.847609,0.049634,0.437229,0.222944,0.857533,0.816339,0,2,3;17;22;24;35;46,1;1;6;3;0;1,3,0,0,4,1,5.667,4.667,1,4,2,1
111000029,2022-03-08,111000028,SEARCH_1117,PRE_2023,4;6;18;21;26;27,13;14;16;19;30;44,20,0,0,0,0,0,0,0,41,0.333333,10,7.5,0.181818,0.151515,0.030303,4,4,0,4.5,8,0.858925,0.045192,0.415584,0.238095,0.860123,0.843927,0,2,15;21;22;37;40;42,0;2;1;1;1;7,15,0,0,5,1,7.0,7.667,1,44,2,1
111000030,2022-03-11,111000029,SEARCH_1117,PRE_2023,2;4;18;21;27;28,3;4;8;15;21;24,29,2,1,1,0,0,0,0,40,0.356061,10,7.0,0.166667,0.166667,0.0,8,5,1,4.3333,8,0.870263,0.042756,0.387446,0.272727,0.865419,0.833473,0,2,3;4;11;31;41;44,0;5;3;2;7;0,3,0,1,3,2,11.167,10.167,1,25,3,3
111000031,2022-03-15,111000030,SEARCH_1117,PRE_2023,2;3;12;18;21;23,1;31;33;37;46;47,36,0,0,0,0,0,0,0,37,0.348485,10,7.1667,0.181818,0.166667,0.015152,7,8,0,4.5,8,0.835144,0.047844,0.422078,0.192641,0.849956,0.818506,0,3,11;29;31;34;44;45,3;0;0;1;3;1,11,0,1,5,2,6.333,6.667,1,13,1,0
111000032,2022-03-18,111000031,SEARCH_1117,PRE_2023,1;2;3;12;21;28,2;15;21;26;42;44,45,2,1,1,0,0,0,0,40,0.272727,6,6.1667,0.159091,0.151515,0.007576,8,5,0,4.1667,8,0.881311,0.038689,0.357143,0.194805,0.894056,0.858575,0,4,2;5;9;18;28;32,6;2;6;2;1;6,2,0,1,2,0,10.667,5.667,1,37,4,7
111000033,2022-03-22,111000032,SEARCH_1117,PRE_2023,2;3;12;18;21;26,7;21;26;36;43;49,16,2,1,1,0,0,0,0,42,0.363636,9,7.3333,0.174242,0.174242,0.0,5,10,1,4.6667,8,0.862742,0.046064,0.419913,0.257576,0.8559,0.842638,0,3,2;4;24;42;43;47,0;10;8;0;2;2,2,0,0,4,2,4.5,7.667,1,22,2,7
111000034,2022-03-25,111000033,SEARCH_1117,PRE_2023,2;12;15;18;21;26,14;17;22;45;47;49,26,0,0,0,0,0,0,0,40,0.348485,9,7.8333,0.159091,0.159091,0.0,4,9,1,4.8333,7,0.858496,0.045651,0.415584,0.229437,0.843416,0.827705,0,2,30;32;35;38;40;43,1;0;1;1;1;2,30,0,0,6,1,4.833,5.333,1,3,3,1
111000035,2022-03-29,111000034,SEARCH_1117,PRE_2023,2;12;18;21;26;44,16;21;24;27;29;43,41,1,1,0,0,0,0,0,36,0.416667,10,8.3333,0.19697,0.151515,0.045455,9,7,0,5.1667,8,0.84301,0.048069,0.424242,0.203463,0.849598,0.813862,1,2,2;19;32;38;41;42,0;8;0;2;0;2,2,0,0,4,3,5.833,5.667,1,48,2,2
111000036,2022-04-01,111000035,SEARCH_1117,PRE_2023,2;12;18;21;27;44,3;10;11;20;34;38,4,0,0,0,0,0,0,0,44,0.325758,8,7.5,0.151515,0.151515,0.0,7,8,1,4.6667,8,0.882616,0.041922,0.387446,0.322511,0.871367,0.84435,1,2,9;11;23;26;37;43,1;4;1;3;1;3,9,0,2,4,0,6.167,14.0,1,28,2,3
111000037,2022-04-05,111000036,SEARCH_1117,PRE_2023,3;12;15;18;21;23,8;15;24;27;31;33,13,1,1,0,0,0,0,0,41,0.30303,8,6.3333,0.166667,0.143939,0.022727,5,7,0,3.8333,7,0.884653,0.039252,0.367965,0.25974,0.87718,0.85646,0,2,6;17;28;35;45;46,1;5;1;4;0;0,6,0,0,4,2,8.5,4.667,1,16,2,2
111000038,2022-04-08,111000037,SEARCH_1117,PRE_2023,2;6;12;15;18;21,10;15;19;29;31;44,23,1,1,0,0,0,0,0,40,0.348485,10,6.5,0.136364,0.136364,0.0,3,3,1,4.1667,7,0.857855,0.045108,0.404762,0.194805,0.868263,0.855318,0,3,2;12;39;42;44;46,0;8;0;0;1;8,2,0,1,4,3,11.0,3.667,1,8,2,5
111000039,2022-04-12,111000038,SEARCH_1117,PRE_2023,2;6;12;15;21;44,14;17;18;22;40;42,37,0,0,0,0,0,0,0,47,0.257576,6,5.6667,0.128788,0.121212,0.007576,3,3,0,4.0,8,0.931123,0.032664,0.324675,0.363636,0.906518,0.891682,1,3,14;18;23;33;36;37,1;2;2;2;3;1,14,0,0,4,0,10.167,7.833,1,9,3,2
111000040,2022-04-15,111000039,SEARCH_1117,PRE_2023,6;12;15;18;21;44,2;9;11;14;15;30,22,1,1,0,0,0,0,0,43,0.295455,7,6.3333,0.143939,0.128788,0.015152,7,5,0,4.5,8,0.897551,0.037705,0.357143,0.270563,0.894414,0.866448,1,2,1;15;17;21;37;46,2;3;0;2;7;2,1,0,0,3,1,10.0,8.667,0,12,2,2
111000041,2022-04-19,111000040,SEARCH_1117,PRE_2023,2;6;12;14;15;21,4;5;18;20;30;41,23,0,0,0,0,0,0,0,46,0.265152,7,5.8333,0.174242,0.166667,0.007576,6,4,0,4.0,7,0.896702,0.038324,0.363636,0.253247,0.897736,0.877121,0,3,12;15;16;29;33;48,2;2;3;0;2;2,12,0,1,3,1,10.167,10.167,1,23,2,1
111000042,2022-04-22,111000041,SEARCH_1117,PRE_2023,6;12;15;18;21;28,3;28;32;36;47;49,16,1,1,0,0,0,0,0,41,0.257576,6,6.3333,0.159091,0.159091,0.0,8,4,1,4.0,7,0.897327,0.035822,0.333333,0.242424,0.887069,0.852502,0,2,6;22;29;35;40;41,1;8;6;2;3;1,6,0,0,5,0,17.667,16.167,1,44,2,9
